sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
8583	obj_rel_across_anim	8583	4292	expected	placeholder	врачи  которых министр понимает  говорят	4
8584	obj_rel_across_anim	8584	4292	unexpected	placeholder	врачи  которых министр понимает  говорит	4
8585	obj_rel_across_anim	8585	4293	expected	placeholder	врачи  которых министр понимает  ждали	4
8586	obj_rel_across_anim	8586	4293	unexpected	placeholder	врачи  которых министр понимает  ждал	4
8587	obj_rel_across_anim	8587	4294	expected	placeholder	врачи  которых министр понимает  читают	4
8588	obj_rel_across_anim	8588	4294	unexpected	placeholder	врачи  которых министр понимает  читает	4
8589	obj_rel_across_anim	8589	4295	expected	placeholder	врачи  которых министр понимает  старые	4
8590	obj_rel_across_anim	8590	4295	unexpected	placeholder	врачи  которых министр понимает  старый	4
8591	obj_rel_across_anim	8591	4296	expected	placeholder	врачи  которых министр понимает  маленькие	4
8592	obj_rel_across_anim	8592	4296	unexpected	placeholder	врачи  которых министр понимает  маленький	4
8593	obj_rel_across_anim	8593	4297	expected	placeholder	врачи  которых министр понимает  молодые	4
8594	obj_rel_across_anim	8594	4297	unexpected	placeholder	врачи  которых министр понимает  молодой	4
8595	obj_rel_across_anim	8595	4298	expected	placeholder	врачи  которых министр понимает  большие	4
8596	obj_rel_across_anim	8596	4298	unexpected	placeholder	врачи  которых министр понимает  большой	4
8597	obj_rel_across_anim	8597	4299	expected	placeholder	сенаторы  которых министр понимает  говорят	4
8598	obj_rel_across_anim	8598	4299	unexpected	placeholder	сенаторы  которых министр понимает  говорит	4
8599	obj_rel_across_anim	8599	4300	expected	placeholder	сенаторы  которых министр понимает  ждали	4
8600	obj_rel_across_anim	8600	4300	unexpected	placeholder	сенаторы  которых министр понимает  ждал	4
8601	obj_rel_across_anim	8601	4301	expected	placeholder	сенаторы  которых министр понимает  читают	4
8602	obj_rel_across_anim	8602	4301	unexpected	placeholder	сенаторы  которых министр понимает  читает	4
8603	obj_rel_across_anim	8603	4302	expected	placeholder	сенаторы  которых министр понимает  старые	4
8604	obj_rel_across_anim	8604	4302	unexpected	placeholder	сенаторы  которых министр понимает  старый	4
8605	obj_rel_across_anim	8605	4303	expected	placeholder	сенаторы  которых министр понимает  маленькие	4
8606	obj_rel_across_anim	8606	4303	unexpected	placeholder	сенаторы  которых министр понимает  маленький	4
8607	obj_rel_across_anim	8607	4304	expected	placeholder	сенаторы  которых министр понимает  молодые	4
8608	obj_rel_across_anim	8608	4304	unexpected	placeholder	сенаторы  которых министр понимает  молодой	4
8609	obj_rel_across_anim	8609	4305	expected	placeholder	сенаторы  которых министр понимает  большие	4
8610	obj_rel_across_anim	8610	4305	unexpected	placeholder	сенаторы  которых министр понимает  большой	4
8611	obj_rel_across_anim	8611	4306	expected	placeholder	профессора  которых министр понимает  говорят	4
8612	obj_rel_across_anim	8612	4306	unexpected	placeholder	профессора  которых министр понимает  говорит	4
8613	obj_rel_across_anim	8613	4307	expected	placeholder	профессора  которых министр понимает  ждали	4
8614	obj_rel_across_anim	8614	4307	unexpected	placeholder	профессора  которых министр понимает  ждал	4
8615	obj_rel_across_anim	8615	4308	expected	placeholder	профессора  которых министр понимает  читают	4
8616	obj_rel_across_anim	8616	4308	unexpected	placeholder	профессора  которых министр понимает  читает	4
8617	obj_rel_across_anim	8617	4309	expected	placeholder	профессора  которых министр понимает  старые	4
8618	obj_rel_across_anim	8618	4309	unexpected	placeholder	профессора  которых министр понимает  старый	4
8619	obj_rel_across_anim	8619	4310	expected	placeholder	профессора  которых министр понимает  маленькие	4
8620	obj_rel_across_anim	8620	4310	unexpected	placeholder	профессора  которых министр понимает  маленький	4
8621	obj_rel_across_anim	8621	4311	expected	placeholder	профессора  которых министр понимает  молодые	4
8622	obj_rel_across_anim	8622	4311	unexpected	placeholder	профессора  которых министр понимает  молодой	4
8623	obj_rel_across_anim	8623	4312	expected	placeholder	профессора  которых министр понимает  большие	4
8624	obj_rel_across_anim	8624	4312	unexpected	placeholder	профессора  которых министр понимает  большой	4
8625	obj_rel_across_anim	8625	4313	expected	placeholder	клиенты  которых министр понимает  говорят	4
8626	obj_rel_across_anim	8626	4313	unexpected	placeholder	клиенты  которых министр понимает  говорит	4
8627	obj_rel_across_anim	8627	4314	expected	placeholder	клиенты  которых министр понимает  ждали	4
8628	obj_rel_across_anim	8628	4314	unexpected	placeholder	клиенты  которых министр понимает  ждал	4
8629	obj_rel_across_anim	8629	4315	expected	placeholder	клиенты  которых министр понимает  читают	4
8630	obj_rel_across_anim	8630	4315	unexpected	placeholder	клиенты  которых министр понимает  читает	4
8631	obj_rel_across_anim	8631	4316	expected	placeholder	клиенты  которых министр понимает  старые	4
8632	obj_rel_across_anim	8632	4316	unexpected	placeholder	клиенты  которых министр понимает  старый	4
8633	obj_rel_across_anim	8633	4317	expected	placeholder	клиенты  которых министр понимает  маленькие	4
8634	obj_rel_across_anim	8634	4317	unexpected	placeholder	клиенты  которых министр понимает  маленький	4
8635	obj_rel_across_anim	8635	4318	expected	placeholder	клиенты  которых министр понимает  молодые	4
8636	obj_rel_across_anim	8636	4318	unexpected	placeholder	клиенты  которых министр понимает  молодой	4
8637	obj_rel_across_anim	8637	4319	expected	placeholder	клиенты  которых министр понимает  большие	4
8638	obj_rel_across_anim	8638	4319	unexpected	placeholder	клиенты  которых министр понимает  большой	4
8639	obj_rel_across_anim	8639	4320	expected	placeholder	офицеры  которых министр понимает  говорят	4
8640	obj_rel_across_anim	8640	4320	unexpected	placeholder	офицеры  которых министр понимает  говорит	4
8641	obj_rel_across_anim	8641	4321	expected	placeholder	офицеры  которых министр понимает  ждали	4
8642	obj_rel_across_anim	8642	4321	unexpected	placeholder	офицеры  которых министр понимает  ждал	4
8643	obj_rel_across_anim	8643	4322	expected	placeholder	офицеры  которых министр понимает  читают	4
8644	obj_rel_across_anim	8644	4322	unexpected	placeholder	офицеры  которых министр понимает  читает	4
8645	obj_rel_across_anim	8645	4323	expected	placeholder	офицеры  которых министр понимает  старые	4
8646	obj_rel_across_anim	8646	4323	unexpected	placeholder	офицеры  которых министр понимает  старый	4
8647	obj_rel_across_anim	8647	4324	expected	placeholder	офицеры  которых министр понимает  маленькие	4
8648	obj_rel_across_anim	8648	4324	unexpected	placeholder	офицеры  которых министр понимает  маленький	4
8649	obj_rel_across_anim	8649	4325	expected	placeholder	офицеры  которых министр понимает  молодые	4
8650	obj_rel_across_anim	8650	4325	unexpected	placeholder	офицеры  которых министр понимает  молодой	4
8651	obj_rel_across_anim	8651	4326	expected	placeholder	офицеры  которых министр понимает  большие	4
8652	obj_rel_across_anim	8652	4326	unexpected	placeholder	офицеры  которых министр понимает  большой	4
8653	obj_rel_across_anim	8653	4327	expected	placeholder	пилоты  которых министр понимает  говорят	4
8654	obj_rel_across_anim	8654	4327	unexpected	placeholder	пилоты  которых министр понимает  говорит	4
8655	obj_rel_across_anim	8655	4328	expected	placeholder	пилоты  которых министр понимает  ждали	4
8656	obj_rel_across_anim	8656	4328	unexpected	placeholder	пилоты  которых министр понимает  ждал	4
8657	obj_rel_across_anim	8657	4329	expected	placeholder	пилоты  которых министр понимает  читают	4
8658	obj_rel_across_anim	8658	4329	unexpected	placeholder	пилоты  которых министр понимает  читает	4
8659	obj_rel_across_anim	8659	4330	expected	placeholder	пилоты  которых министр понимает  старые	4
8660	obj_rel_across_anim	8660	4330	unexpected	placeholder	пилоты  которых министр понимает  старый	4
8661	obj_rel_across_anim	8661	4331	expected	placeholder	пилоты  которых министр понимает  маленькие	4
8662	obj_rel_across_anim	8662	4331	unexpected	placeholder	пилоты  которых министр понимает  маленький	4
8663	obj_rel_across_anim	8663	4332	expected	placeholder	пилоты  которых министр понимает  молодые	4
8664	obj_rel_across_anim	8664	4332	unexpected	placeholder	пилоты  которых министр понимает  молодой	4
8665	obj_rel_across_anim	8665	4333	expected	placeholder	пилоты  которых министр понимает  большие	4
8666	obj_rel_across_anim	8666	4333	unexpected	placeholder	пилоты  которых министр понимает  большой	4
8667	obj_rel_across_anim	8667	4334	expected	placeholder	ученики  которых министр понимает  говорят	4
8668	obj_rel_across_anim	8668	4334	unexpected	placeholder	ученики  которых министр понимает  говорит	4
8669	obj_rel_across_anim	8669	4335	expected	placeholder	ученики  которых министр понимает  ждали	4
8670	obj_rel_across_anim	8670	4335	unexpected	placeholder	ученики  которых министр понимает  ждал	4
8671	obj_rel_across_anim	8671	4336	expected	placeholder	ученики  которых министр понимает  читают	4
8672	obj_rel_across_anim	8672	4336	unexpected	placeholder	ученики  которых министр понимает  читает	4
8673	obj_rel_across_anim	8673	4337	expected	placeholder	ученики  которых министр понимает  старые	4
8674	obj_rel_across_anim	8674	4337	unexpected	placeholder	ученики  которых министр понимает  старый	4
8675	obj_rel_across_anim	8675	4338	expected	placeholder	ученики  которых министр понимает  маленькие	4
8676	obj_rel_across_anim	8676	4338	unexpected	placeholder	ученики  которых министр понимает  маленький	4
8677	obj_rel_across_anim	8677	4339	expected	placeholder	ученики  которых министр понимает  молодые	4
8678	obj_rel_across_anim	8678	4339	unexpected	placeholder	ученики  которых министр понимает  молодой	4
8679	obj_rel_across_anim	8679	4340	expected	placeholder	ученики  которых министр понимает  большие	4
8680	obj_rel_across_anim	8680	4340	unexpected	placeholder	ученики  которых министр понимает  большой	4
8681	obj_rel_across_anim	8681	4341	expected	placeholder	авторы  которых рабочий понимает  говорят	4
8682	obj_rel_across_anim	8682	4341	unexpected	placeholder	авторы  которых рабочий понимает  говорит	4
8683	obj_rel_across_anim	8683	4342	expected	placeholder	авторы  которых рабочий понимает  ждали	4
8684	obj_rel_across_anim	8684	4342	unexpected	placeholder	авторы  которых рабочий понимает  ждал	4
8685	obj_rel_across_anim	8685	4343	expected	placeholder	авторы  которых рабочий понимает  читают	4
8686	obj_rel_across_anim	8686	4343	unexpected	placeholder	авторы  которых рабочий понимает  читает	4
8687	obj_rel_across_anim	8687	4344	expected	placeholder	авторы  которых рабочий понимает  старые	4
8688	obj_rel_across_anim	8688	4344	unexpected	placeholder	авторы  которых рабочий понимает  старый	4
8689	obj_rel_across_anim	8689	4345	expected	placeholder	авторы  которых рабочий понимает  маленькие	4
8690	obj_rel_across_anim	8690	4345	unexpected	placeholder	авторы  которых рабочий понимает  маленький	4
8691	obj_rel_across_anim	8691	4346	expected	placeholder	авторы  которых рабочий понимает  молодые	4
8692	obj_rel_across_anim	8692	4346	unexpected	placeholder	авторы  которых рабочий понимает  молодой	4
8693	obj_rel_across_anim	8693	4347	expected	placeholder	авторы  которых рабочий понимает  большие	4
8694	obj_rel_across_anim	8694	4347	unexpected	placeholder	авторы  которых рабочий понимает  большой	4
8695	obj_rel_across_anim	8695	4348	expected	placeholder	режиссёры  которых рабочий понимает  говорят	4
8696	obj_rel_across_anim	8696	4348	unexpected	placeholder	режиссёры  которых рабочий понимает  говорит	4
8697	obj_rel_across_anim	8697	4349	expected	placeholder	режиссёры  которых рабочий понимает  ждали	4
8698	obj_rel_across_anim	8698	4349	unexpected	placeholder	режиссёры  которых рабочий понимает  ждал	4
8699	obj_rel_across_anim	8699	4350	expected	placeholder	режиссёры  которых рабочий понимает  читают	4
8700	obj_rel_across_anim	8700	4350	unexpected	placeholder	режиссёры  которых рабочий понимает  читает	4
8701	obj_rel_across_anim	8701	4351	expected	placeholder	режиссёры  которых рабочий понимает  старые	4
8702	obj_rel_across_anim	8702	4351	unexpected	placeholder	режиссёры  которых рабочий понимает  старый	4
8703	obj_rel_across_anim	8703	4352	expected	placeholder	режиссёры  которых рабочий понимает  маленькие	4
8704	obj_rel_across_anim	8704	4352	unexpected	placeholder	режиссёры  которых рабочий понимает  маленький	4
8705	obj_rel_across_anim	8705	4353	expected	placeholder	режиссёры  которых рабочий понимает  молодые	4
8706	obj_rel_across_anim	8706	4353	unexpected	placeholder	режиссёры  которых рабочий понимает  молодой	4
8707	obj_rel_across_anim	8707	4354	expected	placeholder	режиссёры  которых рабочий понимает  большие	4
8708	obj_rel_across_anim	8708	4354	unexpected	placeholder	режиссёры  которых рабочий понимает  большой	4
8709	obj_rel_across_anim	8709	4355	expected	placeholder	фермеры  которых рабочий понимает  говорят	4
8710	obj_rel_across_anim	8710	4355	unexpected	placeholder	фермеры  которых рабочий понимает  говорит	4
8711	obj_rel_across_anim	8711	4356	expected	placeholder	фермеры  которых рабочий понимает  ждали	4
8712	obj_rel_across_anim	8712	4356	unexpected	placeholder	фермеры  которых рабочий понимает  ждал	4
8713	obj_rel_across_anim	8713	4357	expected	placeholder	фермеры  которых рабочий понимает  читают	4
8714	obj_rel_across_anim	8714	4357	unexpected	placeholder	фермеры  которых рабочий понимает  читает	4
8715	obj_rel_across_anim	8715	4358	expected	placeholder	фермеры  которых рабочий понимает  старые	4
8716	obj_rel_across_anim	8716	4358	unexpected	placeholder	фермеры  которых рабочий понимает  старый	4
8717	obj_rel_across_anim	8717	4359	expected	placeholder	фермеры  которых рабочий понимает  маленькие	4
8718	obj_rel_across_anim	8718	4359	unexpected	placeholder	фермеры  которых рабочий понимает  маленький	4
8719	obj_rel_across_anim	8719	4360	expected	placeholder	фермеры  которых рабочий понимает  молодые	4
8720	obj_rel_across_anim	8720	4360	unexpected	placeholder	фермеры  которых рабочий понимает  молодой	4
8721	obj_rel_across_anim	8721	4361	expected	placeholder	фермеры  которых рабочий понимает  большие	4
8722	obj_rel_across_anim	8722	4361	unexpected	placeholder	фермеры  которых рабочий понимает  большой	4
8723	obj_rel_across_anim	8723	4362	expected	placeholder	врачи  которых рабочий понимает  говорят	4
8724	obj_rel_across_anim	8724	4362	unexpected	placeholder	врачи  которых рабочий понимает  говорит	4
8725	obj_rel_across_anim	8725	4363	expected	placeholder	врачи  которых рабочий понимает  ждали	4
8726	obj_rel_across_anim	8726	4363	unexpected	placeholder	врачи  которых рабочий понимает  ждал	4
8727	obj_rel_across_anim	8727	4364	expected	placeholder	врачи  которых рабочий понимает  читают	4
8728	obj_rel_across_anim	8728	4364	unexpected	placeholder	врачи  которых рабочий понимает  читает	4
8729	obj_rel_across_anim	8729	4365	expected	placeholder	врачи  которых рабочий понимает  старые	4
8730	obj_rel_across_anim	8730	4365	unexpected	placeholder	врачи  которых рабочий понимает  старый	4
8731	obj_rel_across_anim	8731	4366	expected	placeholder	врачи  которых рабочий понимает  маленькие	4
8732	obj_rel_across_anim	8732	4366	unexpected	placeholder	врачи  которых рабочий понимает  маленький	4
8733	obj_rel_across_anim	8733	4367	expected	placeholder	врачи  которых рабочий понимает  молодые	4
8734	obj_rel_across_anim	8734	4367	unexpected	placeholder	врачи  которых рабочий понимает  молодой	4
8735	obj_rel_across_anim	8735	4368	expected	placeholder	врачи  которых рабочий понимает  большие	4
8736	obj_rel_across_anim	8736	4368	unexpected	placeholder	врачи  которых рабочий понимает  большой	4
8737	obj_rel_across_anim	8737	4369	expected	placeholder	сенаторы  которых рабочий понимает  говорят	4
8738	obj_rel_across_anim	8738	4369	unexpected	placeholder	сенаторы  которых рабочий понимает  говорит	4
8739	obj_rel_across_anim	8739	4370	expected	placeholder	сенаторы  которых рабочий понимает  ждали	4
8740	obj_rel_across_anim	8740	4370	unexpected	placeholder	сенаторы  которых рабочий понимает  ждал	4
8741	obj_rel_across_anim	8741	4371	expected	placeholder	сенаторы  которых рабочий понимает  читают	4
8742	obj_rel_across_anim	8742	4371	unexpected	placeholder	сенаторы  которых рабочий понимает  читает	4
8743	obj_rel_across_anim	8743	4372	expected	placeholder	сенаторы  которых рабочий понимает  старые	4
8744	obj_rel_across_anim	8744	4372	unexpected	placeholder	сенаторы  которых рабочий понимает  старый	4
8745	obj_rel_across_anim	8745	4373	expected	placeholder	сенаторы  которых рабочий понимает  маленькие	4
8746	obj_rel_across_anim	8746	4373	unexpected	placeholder	сенаторы  которых рабочий понимает  маленький	4
8747	obj_rel_across_anim	8747	4374	expected	placeholder	сенаторы  которых рабочий понимает  молодые	4
8748	obj_rel_across_anim	8748	4374	unexpected	placeholder	сенаторы  которых рабочий понимает  молодой	4
8749	obj_rel_across_anim	8749	4375	expected	placeholder	сенаторы  которых рабочий понимает  большие	4
8750	obj_rel_across_anim	8750	4375	unexpected	placeholder	сенаторы  которых рабочий понимает  большой	4
8751	obj_rel_across_anim	8751	4376	expected	placeholder	профессора  которых рабочий понимает  говорят	4
8752	obj_rel_across_anim	8752	4376	unexpected	placeholder	профессора  которых рабочий понимает  говорит	4
8753	obj_rel_across_anim	8753	4377	expected	placeholder	профессора  которых рабочий понимает  ждали	4
8754	obj_rel_across_anim	8754	4377	unexpected	placeholder	профессора  которых рабочий понимает  ждал	4
8755	obj_rel_across_anim	8755	4378	expected	placeholder	профессора  которых рабочий понимает  читают	4
8756	obj_rel_across_anim	8756	4378	unexpected	placeholder	профессора  которых рабочий понимает  читает	4
8757	obj_rel_across_anim	8757	4379	expected	placeholder	профессора  которых рабочий понимает  старые	4
8758	obj_rel_across_anim	8758	4379	unexpected	placeholder	профессора  которых рабочий понимает  старый	4
8759	obj_rel_across_anim	8759	4380	expected	placeholder	профессора  которых рабочий понимает  маленькие	4
8760	obj_rel_across_anim	8760	4380	unexpected	placeholder	профессора  которых рабочий понимает  маленький	4
8761	obj_rel_across_anim	8761	4381	expected	placeholder	профессора  которых рабочий понимает  молодые	4
8762	obj_rel_across_anim	8762	4381	unexpected	placeholder	профессора  которых рабочий понимает  молодой	4
8763	obj_rel_across_anim	8763	4382	expected	placeholder	профессора  которых рабочий понимает  большие	4
8764	obj_rel_across_anim	8764	4382	unexpected	placeholder	профессора  которых рабочий понимает  большой	4
8765	obj_rel_across_anim	8765	4383	expected	placeholder	клиенты  которых рабочий понимает  говорят	4
8766	obj_rel_across_anim	8766	4383	unexpected	placeholder	клиенты  которых рабочий понимает  говорит	4
8767	obj_rel_across_anim	8767	4384	expected	placeholder	клиенты  которых рабочий понимает  ждали	4
8768	obj_rel_across_anim	8768	4384	unexpected	placeholder	клиенты  которых рабочий понимает  ждал	4
8769	obj_rel_across_anim	8769	4385	expected	placeholder	клиенты  которых рабочий понимает  читают	4
8770	obj_rel_across_anim	8770	4385	unexpected	placeholder	клиенты  которых рабочий понимает  читает	4
8771	obj_rel_across_anim	8771	4386	expected	placeholder	клиенты  которых рабочий понимает  старые	4
8772	obj_rel_across_anim	8772	4386	unexpected	placeholder	клиенты  которых рабочий понимает  старый	4
8773	obj_rel_across_anim	8773	4387	expected	placeholder	клиенты  которых рабочий понимает  маленькие	4
8774	obj_rel_across_anim	8774	4387	unexpected	placeholder	клиенты  которых рабочий понимает  маленький	4
8775	obj_rel_across_anim	8775	4388	expected	placeholder	клиенты  которых рабочий понимает  молодые	4
8776	obj_rel_across_anim	8776	4388	unexpected	placeholder	клиенты  которых рабочий понимает  молодой	4
8777	obj_rel_across_anim	8777	4389	expected	placeholder	клиенты  которых рабочий понимает  большие	4
8778	obj_rel_across_anim	8778	4389	unexpected	placeholder	клиенты  которых рабочий понимает  большой	4
8779	obj_rel_across_anim	8779	4390	expected	placeholder	офицеры  которых рабочий понимает  говорят	4
8780	obj_rel_across_anim	8780	4390	unexpected	placeholder	офицеры  которых рабочий понимает  говорит	4
8781	obj_rel_across_anim	8781	4391	expected	placeholder	офицеры  которых рабочий понимает  ждали	4
8782	obj_rel_across_anim	8782	4391	unexpected	placeholder	офицеры  которых рабочий понимает  ждал	4
8783	obj_rel_across_anim	8783	4392	expected	placeholder	офицеры  которых рабочий понимает  читают	4
8784	obj_rel_across_anim	8784	4392	unexpected	placeholder	офицеры  которых рабочий понимает  читает	4
8785	obj_rel_across_anim	8785	4393	expected	placeholder	офицеры  которых рабочий понимает  старые	4
8786	obj_rel_across_anim	8786	4393	unexpected	placeholder	офицеры  которых рабочий понимает  старый	4
8787	obj_rel_across_anim	8787	4394	expected	placeholder	офицеры  которых рабочий понимает  маленькие	4
8788	obj_rel_across_anim	8788	4394	unexpected	placeholder	офицеры  которых рабочий понимает  маленький	4
8789	obj_rel_across_anim	8789	4395	expected	placeholder	офицеры  которых рабочий понимает  молодые	4
8790	obj_rel_across_anim	8790	4395	unexpected	placeholder	офицеры  которых рабочий понимает  молодой	4
8791	obj_rel_across_anim	8791	4396	expected	placeholder	офицеры  которых рабочий понимает  большие	4
8792	obj_rel_across_anim	8792	4396	unexpected	placeholder	офицеры  которых рабочий понимает  большой	4
8793	obj_rel_across_anim	8793	4397	expected	placeholder	пилоты  которых рабочий понимает  говорят	4
8794	obj_rel_across_anim	8794	4397	unexpected	placeholder	пилоты  которых рабочий понимает  говорит	4
8795	obj_rel_across_anim	8795	4398	expected	placeholder	пилоты  которых рабочий понимает  ждали	4
8796	obj_rel_across_anim	8796	4398	unexpected	placeholder	пилоты  которых рабочий понимает  ждал	4
8797	obj_rel_across_anim	8797	4399	expected	placeholder	пилоты  которых рабочий понимает  читают	4
8798	obj_rel_across_anim	8798	4399	unexpected	placeholder	пилоты  которых рабочий понимает  читает	4
8799	obj_rel_across_anim	8799	4400	expected	placeholder	пилоты  которых рабочий понимает  старые	4
8800	obj_rel_across_anim	8800	4400	unexpected	placeholder	пилоты  которых рабочий понимает  старый	4
8801	obj_rel_across_anim	8801	4401	expected	placeholder	пилоты  которых рабочий понимает  маленькие	4
8802	obj_rel_across_anim	8802	4401	unexpected	placeholder	пилоты  которых рабочий понимает  маленький	4
8803	obj_rel_across_anim	8803	4402	expected	placeholder	пилоты  которых рабочий понимает  молодые	4
8804	obj_rel_across_anim	8804	4402	unexpected	placeholder	пилоты  которых рабочий понимает  молодой	4
8805	obj_rel_across_anim	8805	4403	expected	placeholder	пилоты  которых рабочий понимает  большие	4
8806	obj_rel_across_anim	8806	4403	unexpected	placeholder	пилоты  которых рабочий понимает  большой	4
8807	obj_rel_across_anim	8807	4404	expected	placeholder	ученики  которых рабочий понимает  говорят	4
8808	obj_rel_across_anim	8808	4404	unexpected	placeholder	ученики  которых рабочий понимает  говорит	4
8809	obj_rel_across_anim	8809	4405	expected	placeholder	ученики  которых рабочий понимает  ждали	4
8810	obj_rel_across_anim	8810	4405	unexpected	placeholder	ученики  которых рабочий понимает  ждал	4
8811	obj_rel_across_anim	8811	4406	expected	placeholder	ученики  которых рабочий понимает  читают	4
8812	obj_rel_across_anim	8812	4406	unexpected	placeholder	ученики  которых рабочий понимает  читает	4
8813	obj_rel_across_anim	8813	4407	expected	placeholder	ученики  которых рабочий понимает  старые	4
8814	obj_rel_across_anim	8814	4407	unexpected	placeholder	ученики  которых рабочий понимает  старый	4
8815	obj_rel_across_anim	8815	4408	expected	placeholder	ученики  которых рабочий понимает  маленькие	4
8816	obj_rel_across_anim	8816	4408	unexpected	placeholder	ученики  которых рабочий понимает  маленький	4
8817	obj_rel_across_anim	8817	4409	expected	placeholder	ученики  которых рабочий понимает  молодые	4
8818	obj_rel_across_anim	8818	4409	unexpected	placeholder	ученики  которых рабочий понимает  молодой	4
8819	obj_rel_across_anim	8819	4410	expected	placeholder	ученики  которых рабочий понимает  большие	4
8820	obj_rel_across_anim	8820	4410	unexpected	placeholder	ученики  которых рабочий понимает  большой	4
8821	obj_rel_across_anim	8821	4411	expected	placeholder	авторы  которых помощник понимает  говорят	4
8822	obj_rel_across_anim	8822	4411	unexpected	placeholder	авторы  которых помощник понимает  говорит	4
8823	obj_rel_across_anim	8823	4412	expected	placeholder	авторы  которых помощник понимает  ждали	4
8824	obj_rel_across_anim	8824	4412	unexpected	placeholder	авторы  которых помощник понимает  ждал	4
8825	obj_rel_across_anim	8825	4413	expected	placeholder	авторы  которых помощник понимает  читают	4
8826	obj_rel_across_anim	8826	4413	unexpected	placeholder	авторы  которых помощник понимает  читает	4
8827	obj_rel_across_anim	8827	4414	expected	placeholder	авторы  которых помощник понимает  старые	4
8828	obj_rel_across_anim	8828	4414	unexpected	placeholder	авторы  которых помощник понимает  старый	4
8829	obj_rel_across_anim	8829	4415	expected	placeholder	авторы  которых помощник понимает  маленькие	4
8830	obj_rel_across_anim	8830	4415	unexpected	placeholder	авторы  которых помощник понимает  маленький	4
8831	obj_rel_across_anim	8831	4416	expected	placeholder	авторы  которых помощник понимает  молодые	4
8832	obj_rel_across_anim	8832	4416	unexpected	placeholder	авторы  которых помощник понимает  молодой	4
8833	obj_rel_across_anim	8833	4417	expected	placeholder	авторы  которых помощник понимает  большие	4
8834	obj_rel_across_anim	8834	4417	unexpected	placeholder	авторы  которых помощник понимает  большой	4
8835	obj_rel_across_anim	8835	4418	expected	placeholder	режиссёры  которых помощник понимает  говорят	4
8836	obj_rel_across_anim	8836	4418	unexpected	placeholder	режиссёры  которых помощник понимает  говорит	4
8837	obj_rel_across_anim	8837	4419	expected	placeholder	режиссёры  которых помощник понимает  ждали	4
8838	obj_rel_across_anim	8838	4419	unexpected	placeholder	режиссёры  которых помощник понимает  ждал	4
8839	obj_rel_across_anim	8839	4420	expected	placeholder	режиссёры  которых помощник понимает  читают	4
8840	obj_rel_across_anim	8840	4420	unexpected	placeholder	режиссёры  которых помощник понимает  читает	4
8841	obj_rel_across_anim	8841	4421	expected	placeholder	режиссёры  которых помощник понимает  старые	4
8842	obj_rel_across_anim	8842	4421	unexpected	placeholder	режиссёры  которых помощник понимает  старый	4
8843	obj_rel_across_anim	8843	4422	expected	placeholder	режиссёры  которых помощник понимает  маленькие	4
8844	obj_rel_across_anim	8844	4422	unexpected	placeholder	режиссёры  которых помощник понимает  маленький	4
8845	obj_rel_across_anim	8845	4423	expected	placeholder	режиссёры  которых помощник понимает  молодые	4
8846	obj_rel_across_anim	8846	4423	unexpected	placeholder	режиссёры  которых помощник понимает  молодой	4
8847	obj_rel_across_anim	8847	4424	expected	placeholder	режиссёры  которых помощник понимает  большие	4
8848	obj_rel_across_anim	8848	4424	unexpected	placeholder	режиссёры  которых помощник понимает  большой	4
8849	obj_rel_across_anim	8849	4425	expected	placeholder	фермеры  которых помощник понимает  говорят	4
8850	obj_rel_across_anim	8850	4425	unexpected	placeholder	фермеры  которых помощник понимает  говорит	4
8851	obj_rel_across_anim	8851	4426	expected	placeholder	фермеры  которых помощник понимает  ждали	4
8852	obj_rel_across_anim	8852	4426	unexpected	placeholder	фермеры  которых помощник понимает  ждал	4
8853	obj_rel_across_anim	8853	4427	expected	placeholder	фермеры  которых помощник понимает  читают	4
8854	obj_rel_across_anim	8854	4427	unexpected	placeholder	фермеры  которых помощник понимает  читает	4
8855	obj_rel_across_anim	8855	4428	expected	placeholder	фермеры  которых помощник понимает  старые	4
8856	obj_rel_across_anim	8856	4428	unexpected	placeholder	фермеры  которых помощник понимает  старый	4
8857	obj_rel_across_anim	8857	4429	expected	placeholder	фермеры  которых помощник понимает  маленькие	4
8858	obj_rel_across_anim	8858	4429	unexpected	placeholder	фермеры  которых помощник понимает  маленький	4
8859	obj_rel_across_anim	8859	4430	expected	placeholder	фермеры  которых помощник понимает  молодые	4
8860	obj_rel_across_anim	8860	4430	unexpected	placeholder	фермеры  которых помощник понимает  молодой	4
8861	obj_rel_across_anim	8861	4431	expected	placeholder	фермеры  которых помощник понимает  большие	4
8862	obj_rel_across_anim	8862	4431	unexpected	placeholder	фермеры  которых помощник понимает  большой	4
8863	obj_rel_across_anim	8863	4432	expected	placeholder	врачи  которых помощник понимает  говорят	4
8864	obj_rel_across_anim	8864	4432	unexpected	placeholder	врачи  которых помощник понимает  говорит	4
8865	obj_rel_across_anim	8865	4433	expected	placeholder	врачи  которых помощник понимает  ждали	4
8866	obj_rel_across_anim	8866	4433	unexpected	placeholder	врачи  которых помощник понимает  ждал	4
8867	obj_rel_across_anim	8867	4434	expected	placeholder	врачи  которых помощник понимает  читают	4
8868	obj_rel_across_anim	8868	4434	unexpected	placeholder	врачи  которых помощник понимает  читает	4
8869	obj_rel_across_anim	8869	4435	expected	placeholder	врачи  которых помощник понимает  старые	4
