sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
8508	obj_rel_across_anim	8508	4254	unexpected	placeholder	офицеры  которых агент понимает  маленький	5
8509	obj_rel_across_anim	8509	4255	expected	placeholder	офицеры  которых агент понимает  молодые	5
8510	obj_rel_across_anim	8510	4255	unexpected	placeholder	офицеры  которых агент понимает  молодой	5
8511	obj_rel_across_anim	8511	4256	expected	placeholder	офицеры  которых агент понимает  большие	5
8512	obj_rel_across_anim	8512	4256	unexpected	placeholder	офицеры  которых агент понимает  большой	5
8513	obj_rel_across_anim	8513	4257	expected	placeholder	пилоты  которых агент понимает  говорят	5
8514	obj_rel_across_anim	8514	4257	unexpected	placeholder	пилоты  которых агент понимает  говорит	5
8515	obj_rel_across_anim	8515	4258	expected	placeholder	пилоты  которых агент понимает  ждали	5
8516	obj_rel_across_anim	8516	4258	unexpected	placeholder	пилоты  которых агент понимает  ждал	5
8517	obj_rel_across_anim	8517	4259	expected	placeholder	пилоты  которых агент понимает  читают	5
8518	obj_rel_across_anim	8518	4259	unexpected	placeholder	пилоты  которых агент понимает  читает	5
8519	obj_rel_across_anim	8519	4260	expected	placeholder	пилоты  которых агент понимает  старые	5
8520	obj_rel_across_anim	8520	4260	unexpected	placeholder	пилоты  которых агент понимает  старый	5
8521	obj_rel_across_anim	8521	4261	expected	placeholder	пилоты  которых агент понимает  маленькие	5
8522	obj_rel_across_anim	8522	4261	unexpected	placeholder	пилоты  которых агент понимает  маленький	5
8523	obj_rel_across_anim	8523	4262	expected	placeholder	пилоты  которых агент понимает  молодые	5
8524	obj_rel_across_anim	8524	4262	unexpected	placeholder	пилоты  которых агент понимает  молодой	5
8525	obj_rel_across_anim	8525	4263	expected	placeholder	пилоты  которых агент понимает  большие	5
8526	obj_rel_across_anim	8526	4263	unexpected	placeholder	пилоты  которых агент понимает  большой	5
8527	obj_rel_across_anim	8527	4264	expected	placeholder	ученики  которых агент понимает  говорят	5
8528	obj_rel_across_anim	8528	4264	unexpected	placeholder	ученики  которых агент понимает  говорит	5
8529	obj_rel_across_anim	8529	4265	expected	placeholder	ученики  которых агент понимает  ждали	5
8530	obj_rel_across_anim	8530	4265	unexpected	placeholder	ученики  которых агент понимает  ждал	5
8531	obj_rel_across_anim	8531	4266	expected	placeholder	ученики  которых агент понимает  читают	5
8532	obj_rel_across_anim	8532	4266	unexpected	placeholder	ученики  которых агент понимает  читает	5
8533	obj_rel_across_anim	8533	4267	expected	placeholder	ученики  которых агент понимает  старые	5
8534	obj_rel_across_anim	8534	4267	unexpected	placeholder	ученики  которых агент понимает  старый	5
8535	obj_rel_across_anim	8535	4268	expected	placeholder	ученики  которых агент понимает  маленькие	5
8536	obj_rel_across_anim	8536	4268	unexpected	placeholder	ученики  которых агент понимает  маленький	5
8537	obj_rel_across_anim	8537	4269	expected	placeholder	ученики  которых агент понимает  молодые	5
8538	obj_rel_across_anim	8538	4269	unexpected	placeholder	ученики  которых агент понимает  молодой	5
8539	obj_rel_across_anim	8539	4270	expected	placeholder	ученики  которых агент понимает  большие	5
8540	obj_rel_across_anim	8540	4270	unexpected	placeholder	ученики  которых агент понимает  большой	5
8541	obj_rel_across_anim	8541	4271	expected	placeholder	авторы  которых министр понимает  говорят	5
8542	obj_rel_across_anim	8542	4271	unexpected	placeholder	авторы  которых министр понимает  говорит	5
8543	obj_rel_across_anim	8543	4272	expected	placeholder	авторы  которых министр понимает  ждали	5
8544	obj_rel_across_anim	8544	4272	unexpected	placeholder	авторы  которых министр понимает  ждал	5
8545	obj_rel_across_anim	8545	4273	expected	placeholder	авторы  которых министр понимает  читают	5
8546	obj_rel_across_anim	8546	4273	unexpected	placeholder	авторы  которых министр понимает  читает	5
8547	obj_rel_across_anim	8547	4274	expected	placeholder	авторы  которых министр понимает  старые	5
8548	obj_rel_across_anim	8548	4274	unexpected	placeholder	авторы  которых министр понимает  старый	5
8549	obj_rel_across_anim	8549	4275	expected	placeholder	авторы  которых министр понимает  маленькие	5
8550	obj_rel_across_anim	8550	4275	unexpected	placeholder	авторы  которых министр понимает  маленький	5
8551	obj_rel_across_anim	8551	4276	expected	placeholder	авторы  которых министр понимает  молодые	5
8552	obj_rel_across_anim	8552	4276	unexpected	placeholder	авторы  которых министр понимает  молодой	5
8553	obj_rel_across_anim	8553	4277	expected	placeholder	авторы  которых министр понимает  большие	5
8554	obj_rel_across_anim	8554	4277	unexpected	placeholder	авторы  которых министр понимает  большой	5
8555	obj_rel_across_anim	8555	4278	expected	placeholder	режиссёры  которых министр понимает  говорят	5
8556	obj_rel_across_anim	8556	4278	unexpected	placeholder	режиссёры  которых министр понимает  говорит	5
8557	obj_rel_across_anim	8557	4279	expected	placeholder	режиссёры  которых министр понимает  ждали	5
8558	obj_rel_across_anim	8558	4279	unexpected	placeholder	режиссёры  которых министр понимает  ждал	5
8559	obj_rel_across_anim	8559	4280	expected	placeholder	режиссёры  которых министр понимает  читают	5
8560	obj_rel_across_anim	8560	4280	unexpected	placeholder	режиссёры  которых министр понимает  читает	5
8561	obj_rel_across_anim	8561	4281	expected	placeholder	режиссёры  которых министр понимает  старые	5
8562	obj_rel_across_anim	8562	4281	unexpected	placeholder	режиссёры  которых министр понимает  старый	5
8563	obj_rel_across_anim	8563	4282	expected	placeholder	режиссёры  которых министр понимает  маленькие	5
8564	obj_rel_across_anim	8564	4282	unexpected	placeholder	режиссёры  которых министр понимает  маленький	5
8565	obj_rel_across_anim	8565	4283	expected	placeholder	режиссёры  которых министр понимает  молодые	5
8566	obj_rel_across_anim	8566	4283	unexpected	placeholder	режиссёры  которых министр понимает  молодой	5
8567	obj_rel_across_anim	8567	4284	expected	placeholder	режиссёры  которых министр понимает  большие	5
8568	obj_rel_across_anim	8568	4284	unexpected	placeholder	режиссёры  которых министр понимает  большой	5
8569	obj_rel_across_anim	8569	4285	expected	placeholder	фермеры  которых министр понимает  говорят	5
8570	obj_rel_across_anim	8570	4285	unexpected	placeholder	фермеры  которых министр понимает  говорит	5
8571	obj_rel_across_anim	8571	4286	expected	placeholder	фермеры  которых министр понимает  ждали	5
8572	obj_rel_across_anim	8572	4286	unexpected	placeholder	фермеры  которых министр понимает  ждал	5
8573	obj_rel_across_anim	8573	4287	expected	placeholder	фермеры  которых министр понимает  читают	5
8574	obj_rel_across_anim	8574	4287	unexpected	placeholder	фермеры  которых министр понимает  читает	5
8575	obj_rel_across_anim	8575	4288	expected	placeholder	фермеры  которых министр понимает  старые	5
8576	obj_rel_across_anim	8576	4288	unexpected	placeholder	фермеры  которых министр понимает  старый	5
8577	obj_rel_across_anim	8577	4289	expected	placeholder	фермеры  которых министр понимает  маленькие	5
8578	obj_rel_across_anim	8578	4289	unexpected	placeholder	фермеры  которых министр понимает  маленький	5
8579	obj_rel_across_anim	8579	4290	expected	placeholder	фермеры  которых министр понимает  молодые	5
8580	obj_rel_across_anim	8580	4290	unexpected	placeholder	фермеры  которых министр понимает  молодой	5
8581	obj_rel_across_anim	8581	4291	expected	placeholder	фермеры  которых министр понимает  большие	5
8582	obj_rel_across_anim	8582	4291	unexpected	placeholder	фермеры  которых министр понимает  большой	5
8583	obj_rel_across_anim	8583	4292	expected	placeholder	врачи  которых министр понимает  говорят	5
8584	obj_rel_across_anim	8584	4292	unexpected	placeholder	врачи  которых министр понимает  говорит	5
8585	obj_rel_across_anim	8585	4293	expected	placeholder	врачи  которых министр понимает  ждали	5
8586	obj_rel_across_anim	8586	4293	unexpected	placeholder	врачи  которых министр понимает  ждал	5
8587	obj_rel_across_anim	8587	4294	expected	placeholder	врачи  которых министр понимает  читают	5
8588	obj_rel_across_anim	8588	4294	unexpected	placeholder	врачи  которых министр понимает  читает	5
8589	obj_rel_across_anim	8589	4295	expected	placeholder	врачи  которых министр понимает  старые	5
8590	obj_rel_across_anim	8590	4295	unexpected	placeholder	врачи  которых министр понимает  старый	5
8591	obj_rel_across_anim	8591	4296	expected	placeholder	врачи  которых министр понимает  маленькие	5
8592	obj_rel_across_anim	8592	4296	unexpected	placeholder	врачи  которых министр понимает  маленький	5
8593	obj_rel_across_anim	8593	4297	expected	placeholder	врачи  которых министр понимает  молодые	5
8594	obj_rel_across_anim	8594	4297	unexpected	placeholder	врачи  которых министр понимает  молодой	5
8595	obj_rel_across_anim	8595	4298	expected	placeholder	врачи  которых министр понимает  большие	5
8596	obj_rel_across_anim	8596	4298	unexpected	placeholder	врачи  которых министр понимает  большой	5
8597	obj_rel_across_anim	8597	4299	expected	placeholder	сенаторы  которых министр понимает  говорят	5
8598	obj_rel_across_anim	8598	4299	unexpected	placeholder	сенаторы  которых министр понимает  говорит	5
8599	obj_rel_across_anim	8599	4300	expected	placeholder	сенаторы  которых министр понимает  ждали	5
8600	obj_rel_across_anim	8600	4300	unexpected	placeholder	сенаторы  которых министр понимает  ждал	5
8601	obj_rel_across_anim	8601	4301	expected	placeholder	сенаторы  которых министр понимает  читают	5
8602	obj_rel_across_anim	8602	4301	unexpected	placeholder	сенаторы  которых министр понимает  читает	5
8603	obj_rel_across_anim	8603	4302	expected	placeholder	сенаторы  которых министр понимает  старые	5
8604	obj_rel_across_anim	8604	4302	unexpected	placeholder	сенаторы  которых министр понимает  старый	5
8605	obj_rel_across_anim	8605	4303	expected	placeholder	сенаторы  которых министр понимает  маленькие	5
8606	obj_rel_across_anim	8606	4303	unexpected	placeholder	сенаторы  которых министр понимает  маленький	5
8607	obj_rel_across_anim	8607	4304	expected	placeholder	сенаторы  которых министр понимает  молодые	5
8608	obj_rel_across_anim	8608	4304	unexpected	placeholder	сенаторы  которых министр понимает  молодой	5
8609	obj_rel_across_anim	8609	4305	expected	placeholder	сенаторы  которых министр понимает  большие	5
8610	obj_rel_across_anim	8610	4305	unexpected	placeholder	сенаторы  которых министр понимает  большой	5
8611	obj_rel_across_anim	8611	4306	expected	placeholder	профессора  которых министр понимает  говорят	5
8612	obj_rel_across_anim	8612	4306	unexpected	placeholder	профессора  которых министр понимает  говорит	5
8613	obj_rel_across_anim	8613	4307	expected	placeholder	профессора  которых министр понимает  ждали	5
8614	obj_rel_across_anim	8614	4307	unexpected	placeholder	профессора  которых министр понимает  ждал	5
8615	obj_rel_across_anim	8615	4308	expected	placeholder	профессора  которых министр понимает  читают	5
8616	obj_rel_across_anim	8616	4308	unexpected	placeholder	профессора  которых министр понимает  читает	5
8617	obj_rel_across_anim	8617	4309	expected	placeholder	профессора  которых министр понимает  старые	5
8618	obj_rel_across_anim	8618	4309	unexpected	placeholder	профессора  которых министр понимает  старый	5
8619	obj_rel_across_anim	8619	4310	expected	placeholder	профессора  которых министр понимает  маленькие	5
8620	obj_rel_across_anim	8620	4310	unexpected	placeholder	профессора  которых министр понимает  маленький	5
8621	obj_rel_across_anim	8621	4311	expected	placeholder	профессора  которых министр понимает  молодые	5
8622	obj_rel_across_anim	8622	4311	unexpected	placeholder	профессора  которых министр понимает  молодой	5
8623	obj_rel_across_anim	8623	4312	expected	placeholder	профессора  которых министр понимает  большие	5
8624	obj_rel_across_anim	8624	4312	unexpected	placeholder	профессора  которых министр понимает  большой	5
8625	obj_rel_across_anim	8625	4313	expected	placeholder	клиенты  которых министр понимает  говорят	5
8626	obj_rel_across_anim	8626	4313	unexpected	placeholder	клиенты  которых министр понимает  говорит	5
8627	obj_rel_across_anim	8627	4314	expected	placeholder	клиенты  которых министр понимает  ждали	5
8628	obj_rel_across_anim	8628	4314	unexpected	placeholder	клиенты  которых министр понимает  ждал	5
8629	obj_rel_across_anim	8629	4315	expected	placeholder	клиенты  которых министр понимает  читают	5
8630	obj_rel_across_anim	8630	4315	unexpected	placeholder	клиенты  которых министр понимает  читает	5
8631	obj_rel_across_anim	8631	4316	expected	placeholder	клиенты  которых министр понимает  старые	5
8632	obj_rel_across_anim	8632	4316	unexpected	placeholder	клиенты  которых министр понимает  старый	5
8633	obj_rel_across_anim	8633	4317	expected	placeholder	клиенты  которых министр понимает  маленькие	5
8634	obj_rel_across_anim	8634	4317	unexpected	placeholder	клиенты  которых министр понимает  маленький	5
8635	obj_rel_across_anim	8635	4318	expected	placeholder	клиенты  которых министр понимает  молодые	5
8636	obj_rel_across_anim	8636	4318	unexpected	placeholder	клиенты  которых министр понимает  молодой	5
8637	obj_rel_across_anim	8637	4319	expected	placeholder	клиенты  которых министр понимает  большие	5
8638	obj_rel_across_anim	8638	4319	unexpected	placeholder	клиенты  которых министр понимает  большой	5
8639	obj_rel_across_anim	8639	4320	expected	placeholder	офицеры  которых министр понимает  говорят	5
8640	obj_rel_across_anim	8640	4320	unexpected	placeholder	офицеры  которых министр понимает  говорит	5
8641	obj_rel_across_anim	8641	4321	expected	placeholder	офицеры  которых министр понимает  ждали	5
8642	obj_rel_across_anim	8642	4321	unexpected	placeholder	офицеры  которых министр понимает  ждал	5
8643	obj_rel_across_anim	8643	4322	expected	placeholder	офицеры  которых министр понимает  читают	5
8644	obj_rel_across_anim	8644	4322	unexpected	placeholder	офицеры  которых министр понимает  читает	5
8645	obj_rel_across_anim	8645	4323	expected	placeholder	офицеры  которых министр понимает  старые	5
8646	obj_rel_across_anim	8646	4323	unexpected	placeholder	офицеры  которых министр понимает  старый	5
8647	obj_rel_across_anim	8647	4324	expected	placeholder	офицеры  которых министр понимает  маленькие	5
8648	obj_rel_across_anim	8648	4324	unexpected	placeholder	офицеры  которых министр понимает  маленький	5
8649	obj_rel_across_anim	8649	4325	expected	placeholder	офицеры  которых министр понимает  молодые	5
8650	obj_rel_across_anim	8650	4325	unexpected	placeholder	офицеры  которых министр понимает  молодой	5
8651	obj_rel_across_anim	8651	4326	expected	placeholder	офицеры  которых министр понимает  большие	5
8652	obj_rel_across_anim	8652	4326	unexpected	placeholder	офицеры  которых министр понимает  большой	5
8653	obj_rel_across_anim	8653	4327	expected	placeholder	пилоты  которых министр понимает  говорят	5
8654	obj_rel_across_anim	8654	4327	unexpected	placeholder	пилоты  которых министр понимает  говорит	5
8655	obj_rel_across_anim	8655	4328	expected	placeholder	пилоты  которых министр понимает  ждали	5
8656	obj_rel_across_anim	8656	4328	unexpected	placeholder	пилоты  которых министр понимает  ждал	5
8657	obj_rel_across_anim	8657	4329	expected	placeholder	пилоты  которых министр понимает  читают	5
8658	obj_rel_across_anim	8658	4329	unexpected	placeholder	пилоты  которых министр понимает  читает	5
8659	obj_rel_across_anim	8659	4330	expected	placeholder	пилоты  которых министр понимает  старые	5
8660	obj_rel_across_anim	8660	4330	unexpected	placeholder	пилоты  которых министр понимает  старый	5
8661	obj_rel_across_anim	8661	4331	expected	placeholder	пилоты  которых министр понимает  маленькие	5
8662	obj_rel_across_anim	8662	4331	unexpected	placeholder	пилоты  которых министр понимает  маленький	5
8663	obj_rel_across_anim	8663	4332	expected	placeholder	пилоты  которых министр понимает  молодые	5
8664	obj_rel_across_anim	8664	4332	unexpected	placeholder	пилоты  которых министр понимает  молодой	5
8665	obj_rel_across_anim	8665	4333	expected	placeholder	пилоты  которых министр понимает  большие	5
8666	obj_rel_across_anim	8666	4333	unexpected	placeholder	пилоты  которых министр понимает  большой	5
8667	obj_rel_across_anim	8667	4334	expected	placeholder	ученики  которых министр понимает  говорят	5
8668	obj_rel_across_anim	8668	4334	unexpected	placeholder	ученики  которых министр понимает  говорит	5
8669	obj_rel_across_anim	8669	4335	expected	placeholder	ученики  которых министр понимает  ждали	5
8670	obj_rel_across_anim	8670	4335	unexpected	placeholder	ученики  которых министр понимает  ждал	5
8671	obj_rel_across_anim	8671	4336	expected	placeholder	ученики  которых министр понимает  читают	5
8672	obj_rel_across_anim	8672	4336	unexpected	placeholder	ученики  которых министр понимает  читает	5
8673	obj_rel_across_anim	8673	4337	expected	placeholder	ученики  которых министр понимает  старые	5
8674	obj_rel_across_anim	8674	4337	unexpected	placeholder	ученики  которых министр понимает  старый	5
8675	obj_rel_across_anim	8675	4338	expected	placeholder	ученики  которых министр понимает  маленькие	5
8676	obj_rel_across_anim	8676	4338	unexpected	placeholder	ученики  которых министр понимает  маленький	5
8677	obj_rel_across_anim	8677	4339	expected	placeholder	ученики  которых министр понимает  молодые	5
8678	obj_rel_across_anim	8678	4339	unexpected	placeholder	ученики  которых министр понимает  молодой	5
8679	obj_rel_across_anim	8679	4340	expected	placeholder	ученики  которых министр понимает  большие	5
8680	obj_rel_across_anim	8680	4340	unexpected	placeholder	ученики  которых министр понимает  большой	5
8681	obj_rel_across_anim	8681	4341	expected	placeholder	авторы  которых рабочий понимает  говорят	5
8682	obj_rel_across_anim	8682	4341	unexpected	placeholder	авторы  которых рабочий понимает  говорит	5
8683	obj_rel_across_anim	8683	4342	expected	placeholder	авторы  которых рабочий понимает  ждали	5
8684	obj_rel_across_anim	8684	4342	unexpected	placeholder	авторы  которых рабочий понимает  ждал	5
8685	obj_rel_across_anim	8685	4343	expected	placeholder	авторы  которых рабочий понимает  читают	5
8686	obj_rel_across_anim	8686	4343	unexpected	placeholder	авторы  которых рабочий понимает  читает	5
8687	obj_rel_across_anim	8687	4344	expected	placeholder	авторы  которых рабочий понимает  старые	5
8688	obj_rel_across_anim	8688	4344	unexpected	placeholder	авторы  которых рабочий понимает  старый	5
8689	obj_rel_across_anim	8689	4345	expected	placeholder	авторы  которых рабочий понимает  маленькие	5
8690	obj_rel_across_anim	8690	4345	unexpected	placeholder	авторы  которых рабочий понимает  маленький	5
8691	obj_rel_across_anim	8691	4346	expected	placeholder	авторы  которых рабочий понимает  молодые	5
8692	obj_rel_across_anim	8692	4346	unexpected	placeholder	авторы  которых рабочий понимает  молодой	5
8693	obj_rel_across_anim	8693	4347	expected	placeholder	авторы  которых рабочий понимает  большие	5
8694	obj_rel_across_anim	8694	4347	unexpected	placeholder	авторы  которых рабочий понимает  большой	5
8695	obj_rel_across_anim	8695	4348	expected	placeholder	режиссёры  которых рабочий понимает  говорят	5
8696	obj_rel_across_anim	8696	4348	unexpected	placeholder	режиссёры  которых рабочий понимает  говорит	5
8697	obj_rel_across_anim	8697	4349	expected	placeholder	режиссёры  которых рабочий понимает  ждали	5
8698	obj_rel_across_anim	8698	4349	unexpected	placeholder	режиссёры  которых рабочий понимает  ждал	5
8699	obj_rel_across_anim	8699	4350	expected	placeholder	режиссёры  которых рабочий понимает  читают	5
8700	obj_rel_across_anim	8700	4350	unexpected	placeholder	режиссёры  которых рабочий понимает  читает	5
8701	obj_rel_across_anim	8701	4351	expected	placeholder	режиссёры  которых рабочий понимает  старые	5
8702	obj_rel_across_anim	8702	4351	unexpected	placeholder	режиссёры  которых рабочий понимает  старый	5
8703	obj_rel_across_anim	8703	4352	expected	placeholder	режиссёры  которых рабочий понимает  маленькие	5
8704	obj_rel_across_anim	8704	4352	unexpected	placeholder	режиссёры  которых рабочий понимает  маленький	5
8705	obj_rel_across_anim	8705	4353	expected	placeholder	режиссёры  которых рабочий понимает  молодые	5
8706	obj_rel_across_anim	8706	4353	unexpected	placeholder	режиссёры  которых рабочий понимает  молодой	5
8707	obj_rel_across_anim	8707	4354	expected	placeholder	режиссёры  которых рабочий понимает  большие	5
8708	obj_rel_across_anim	8708	4354	unexpected	placeholder	режиссёры  которых рабочий понимает  большой	5
8709	obj_rel_across_anim	8709	4355	expected	placeholder	фермеры  которых рабочий понимает  говорят	5
8710	obj_rel_across_anim	8710	4355	unexpected	placeholder	фермеры  которых рабочий понимает  говорит	5
8711	obj_rel_across_anim	8711	4356	expected	placeholder	фермеры  которых рабочий понимает  ждали	5
8712	obj_rel_across_anim	8712	4356	unexpected	placeholder	фермеры  которых рабочий понимает  ждал	5
8713	obj_rel_across_anim	8713	4357	expected	placeholder	фермеры  которых рабочий понимает  читают	5
8714	obj_rel_across_anim	8714	4357	unexpected	placeholder	фермеры  которых рабочий понимает  читает	5
8715	obj_rel_across_anim	8715	4358	expected	placeholder	фермеры  которых рабочий понимает  старые	5
8716	obj_rel_across_anim	8716	4358	unexpected	placeholder	фермеры  которых рабочий понимает  старый	5
8717	obj_rel_across_anim	8717	4359	expected	placeholder	фермеры  которых рабочий понимает  маленькие	5
8718	obj_rel_across_anim	8718	4359	unexpected	placeholder	фермеры  которых рабочий понимает  маленький	5
8719	obj_rel_across_anim	8719	4360	expected	placeholder	фермеры  которых рабочий понимает  молодые	5
8720	obj_rel_across_anim	8720	4360	unexpected	placeholder	фермеры  которых рабочий понимает  молодой	5
8721	obj_rel_across_anim	8721	4361	expected	placeholder	фермеры  которых рабочий понимает  большие	5
8722	obj_rel_across_anim	8722	4361	unexpected	placeholder	фермеры  которых рабочий понимает  большой	5
8723	obj_rel_across_anim	8723	4362	expected	placeholder	врачи  которых рабочий понимает  говорят	5
8724	obj_rel_across_anim	8724	4362	unexpected	placeholder	врачи  которых рабочий понимает  говорит	5
8725	obj_rel_across_anim	8725	4363	expected	placeholder	врачи  которых рабочий понимает  ждали	5
8726	obj_rel_across_anim	8726	4363	unexpected	placeholder	врачи  которых рабочий понимает  ждал	5
8727	obj_rel_across_anim	8727	4364	expected	placeholder	врачи  которых рабочий понимает  читают	5
8728	obj_rel_across_anim	8728	4364	unexpected	placeholder	врачи  которых рабочий понимает  читает	5
8729	obj_rel_across_anim	8729	4365	expected	placeholder	врачи  которых рабочий понимает  старые	5
8730	obj_rel_across_anim	8730	4365	unexpected	placeholder	врачи  которых рабочий понимает  старый	5
8731	obj_rel_across_anim	8731	4366	expected	placeholder	врачи  которых рабочий понимает  маленькие	5
8732	obj_rel_across_anim	8732	4366	unexpected	placeholder	врачи  которых рабочий понимает  маленький	5
8733	obj_rel_across_anim	8733	4367	expected	placeholder	врачи  которых рабочий понимает  молодые	5
8734	obj_rel_across_anim	8734	4367	unexpected	placeholder	врачи  которых рабочий понимает  молодой	5
8735	obj_rel_across_anim	8735	4368	expected	placeholder	врачи  которых рабочий понимает  большие	5
8736	obj_rel_across_anim	8736	4368	unexpected	placeholder	врачи  которых рабочий понимает  большой	5
8737	obj_rel_across_anim	8737	4369	expected	placeholder	сенаторы  которых рабочий понимает  говорят	5
8738	obj_rel_across_anim	8738	4369	unexpected	placeholder	сенаторы  которых рабочий понимает  говорит	5
8739	obj_rel_across_anim	8739	4370	expected	placeholder	сенаторы  которых рабочий понимает  ждали	5
8740	obj_rel_across_anim	8740	4370	unexpected	placeholder	сенаторы  которых рабочий понимает  ждал	5
8741	obj_rel_across_anim	8741	4371	expected	placeholder	сенаторы  которых рабочий понимает  читают	5
8742	obj_rel_across_anim	8742	4371	unexpected	placeholder	сенаторы  которых рабочий понимает  читает	5
8743	obj_rel_across_anim	8743	4372	expected	placeholder	сенаторы  которых рабочий понимает  старые	5
8744	obj_rel_across_anim	8744	4372	unexpected	placeholder	сенаторы  которых рабочий понимает  старый	5
8745	obj_rel_across_anim	8745	4373	expected	placeholder	сенаторы  которых рабочий понимает  маленькие	5
8746	obj_rel_across_anim	8746	4373	unexpected	placeholder	сенаторы  которых рабочий понимает  маленький	5
8747	obj_rel_across_anim	8747	4374	expected	placeholder	сенаторы  которых рабочий понимает  молодые	5
8748	obj_rel_across_anim	8748	4374	unexpected	placeholder	сенаторы  которых рабочий понимает  молодой	5
8749	obj_rel_across_anim	8749	4375	expected	placeholder	сенаторы  которых рабочий понимает  большие	5
8750	obj_rel_across_anim	8750	4375	unexpected	placeholder	сенаторы  которых рабочий понимает  большой	5
8751	obj_rel_across_anim	8751	4376	expected	placeholder	профессора  которых рабочий понимает  говорят	5
8752	obj_rel_across_anim	8752	4376	unexpected	placeholder	профессора  которых рабочий понимает  говорит	5
8753	obj_rel_across_anim	8753	4377	expected	placeholder	профессора  которых рабочий понимает  ждали	5
8754	obj_rel_across_anim	8754	4377	unexpected	placeholder	профессора  которых рабочий понимает  ждал	5
8755	obj_rel_across_anim	8755	4378	expected	placeholder	профессора  которых рабочий понимает  читают	5
8756	obj_rel_across_anim	8756	4378	unexpected	placeholder	профессора  которых рабочий понимает  читает	5
8757	obj_rel_across_anim	8757	4379	expected	placeholder	профессора  которых рабочий понимает  старые	5
8758	obj_rel_across_anim	8758	4379	unexpected	placeholder	профессора  которых рабочий понимает  старый	5
8759	obj_rel_across_anim	8759	4380	expected	placeholder	профессора  которых рабочий понимает  маленькие	5
8760	obj_rel_across_anim	8760	4380	unexpected	placeholder	профессора  которых рабочий понимает  маленький	5
8761	obj_rel_across_anim	8761	4381	expected	placeholder	профессора  которых рабочий понимает  молодые	5
8762	obj_rel_across_anim	8762	4381	unexpected	placeholder	профессора  которых рабочий понимает  молодой	5
8763	obj_rel_across_anim	8763	4382	expected	placeholder	профессора  которых рабочий понимает  большие	5
8764	obj_rel_across_anim	8764	4382	unexpected	placeholder	профессора  которых рабочий понимает  большой	5
8765	obj_rel_across_anim	8765	4383	expected	placeholder	клиенты  которых рабочий понимает  говорят	5
8766	obj_rel_across_anim	8766	4383	unexpected	placeholder	клиенты  которых рабочий понимает  говорит	5
8767	obj_rel_across_anim	8767	4384	expected	placeholder	клиенты  которых рабочий понимает  ждали	5
8768	obj_rel_across_anim	8768	4384	unexpected	placeholder	клиенты  которых рабочий понимает  ждал	5
8769	obj_rel_across_anim	8769	4385	expected	placeholder	клиенты  которых рабочий понимает  читают	5
8770	obj_rel_across_anim	8770	4385	unexpected	placeholder	клиенты  которых рабочий понимает  читает	5
8771	obj_rel_across_anim	8771	4386	expected	placeholder	клиенты  которых рабочий понимает  старые	5
8772	obj_rel_across_anim	8772	4386	unexpected	placeholder	клиенты  которых рабочий понимает  старый	5
8773	obj_rel_across_anim	8773	4387	expected	placeholder	клиенты  которых рабочий понимает  маленькие	5
8774	obj_rel_across_anim	8774	4387	unexpected	placeholder	клиенты  которых рабочий понимает  маленький	5
8775	obj_rel_across_anim	8775	4388	expected	placeholder	клиенты  которых рабочий понимает  молодые	5
8776	obj_rel_across_anim	8776	4388	unexpected	placeholder	клиенты  которых рабочий понимает  молодой	5
8777	obj_rel_across_anim	8777	4389	expected	placeholder	клиенты  которых рабочий понимает  большие	5
8778	obj_rel_across_anim	8778	4389	unexpected	placeholder	клиенты  которых рабочий понимает  большой	5
8779	obj_rel_across_anim	8779	4390	expected	placeholder	офицеры  которых рабочий понимает  говорят	5
8780	obj_rel_across_anim	8780	4390	unexpected	placeholder	офицеры  которых рабочий понимает  говорит	5
8781	obj_rel_across_anim	8781	4391	expected	placeholder	офицеры  которых рабочий понимает  ждали	5
8782	obj_rel_across_anim	8782	4391	unexpected	placeholder	офицеры  которых рабочий понимает  ждал	5
8783	obj_rel_across_anim	8783	4392	expected	placeholder	офицеры  которых рабочий понимает  читают	5
8784	obj_rel_across_anim	8784	4392	unexpected	placeholder	офицеры  которых рабочий понимает  читает	5
8785	obj_rel_across_anim	8785	4393	expected	placeholder	офицеры  которых рабочий понимает  старые	5
8786	obj_rel_across_anim	8786	4393	unexpected	placeholder	офицеры  которых рабочий понимает  старый	5
8787	obj_rel_across_anim	8787	4394	expected	placeholder	офицеры  которых рабочий понимает  маленькие	5
8788	obj_rel_across_anim	8788	4394	unexpected	placeholder	офицеры  которых рабочий понимает  маленький	5
8789	obj_rel_across_anim	8789	4395	expected	placeholder	офицеры  которых рабочий понимает  молодые	5
8790	obj_rel_across_anim	8790	4395	unexpected	placeholder	офицеры  которых рабочий понимает  молодой	5
8791	obj_rel_across_anim	8791	4396	expected	placeholder	офицеры  которых рабочий понимает  большие	5
8792	obj_rel_across_anim	8792	4396	unexpected	placeholder	офицеры  которых рабочий понимает  большой	5
8793	obj_rel_across_anim	8793	4397	expected	placeholder	пилоты  которых рабочий понимает  говорят	5
8794	obj_rel_across_anim	8794	4397	unexpected	placeholder	пилоты  которых рабочий понимает  говорит	5
8795	obj_rel_across_anim	8795	4398	expected	placeholder	пилоты  которых рабочий понимает  ждали	5
8796	obj_rel_across_anim	8796	4398	unexpected	placeholder	пилоты  которых рабочий понимает  ждал	5
