sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
7485	obj_rel_across_anim	7485	3743	expected	placeholder	the surgeons that the skater hates are old	8
7486	obj_rel_across_anim	7486	3743	unexpected	placeholder	the surgeons that the skater hates is old	8
7487	obj_rel_across_anim	7487	3744	expected	placeholder	the surgeons that the skater hates are young	8
7488	obj_rel_across_anim	7488	3744	unexpected	placeholder	the surgeons that the skater hates is young	8
7489	obj_rel_across_anim	7489	3745	expected	placeholder	the surgeons that the skater hates are short	8
7490	obj_rel_across_anim	7490	3745	unexpected	placeholder	the surgeons that the skater hates is short	8
7491	obj_rel_across_anim	7491	3746	expected	placeholder	the surgeons that the skater loves laugh	7
7492	obj_rel_across_anim	7492	3746	unexpected	placeholder	the surgeons that the skater loves laughs	7
7493	obj_rel_across_anim	7493	3747	expected	placeholder	the surgeons that the skater loves swim	7
7494	obj_rel_across_anim	7494	3747	unexpected	placeholder	the surgeons that the skater loves swims	7
7495	obj_rel_across_anim	7495	3748	expected	placeholder	the surgeons that the skater loves smile	7
7496	obj_rel_across_anim	7496	3748	unexpected	placeholder	the surgeons that the skater loves smiles	7
7497	obj_rel_across_anim	7497	3749	expected	placeholder	the surgeons that the skater loves are tall	8
7498	obj_rel_across_anim	7498	3749	unexpected	placeholder	the surgeons that the skater loves is tall	8
7499	obj_rel_across_anim	7499	3750	expected	placeholder	the surgeons that the skater loves are old	8
7500	obj_rel_across_anim	7500	3750	unexpected	placeholder	the surgeons that the skater loves is old	8
7501	obj_rel_across_anim	7501	3751	expected	placeholder	the surgeons that the skater loves are young	8
7502	obj_rel_across_anim	7502	3751	unexpected	placeholder	the surgeons that the skater loves is young	8
7503	obj_rel_across_anim	7503	3752	expected	placeholder	the surgeons that the skater loves are short	8
7504	obj_rel_across_anim	7504	3752	unexpected	placeholder	the surgeons that the skater loves is short	8
7505	obj_rel_across_anim	7505	3753	expected	placeholder	the surgeons that the dancer likes laugh	7
7506	obj_rel_across_anim	7506	3753	unexpected	placeholder	the surgeons that the dancer likes laughs	7
7507	obj_rel_across_anim	7507	3754	expected	placeholder	the surgeons that the dancer likes swim	7
7508	obj_rel_across_anim	7508	3754	unexpected	placeholder	the surgeons that the dancer likes swims	7
7509	obj_rel_across_anim	7509	3755	expected	placeholder	the surgeons that the dancer likes smile	7
7510	obj_rel_across_anim	7510	3755	unexpected	placeholder	the surgeons that the dancer likes smiles	7
7511	obj_rel_across_anim	7511	3756	expected	placeholder	the surgeons that the dancer likes are tall	8
7512	obj_rel_across_anim	7512	3756	unexpected	placeholder	the surgeons that the dancer likes is tall	8
7513	obj_rel_across_anim	7513	3757	expected	placeholder	the surgeons that the dancer likes are old	8
7514	obj_rel_across_anim	7514	3757	unexpected	placeholder	the surgeons that the dancer likes is old	8
7515	obj_rel_across_anim	7515	3758	expected	placeholder	the surgeons that the dancer likes are young	8
7516	obj_rel_across_anim	7516	3758	unexpected	placeholder	the surgeons that the dancer likes is young	8
7517	obj_rel_across_anim	7517	3759	expected	placeholder	the surgeons that the dancer likes are short	8
7518	obj_rel_across_anim	7518	3759	unexpected	placeholder	the surgeons that the dancer likes is short	8
7519	obj_rel_across_anim	7519	3760	expected	placeholder	the surgeons that the dancer admires laugh	7
7520	obj_rel_across_anim	7520	3760	unexpected	placeholder	the surgeons that the dancer admires laughs	7
7521	obj_rel_across_anim	7521	3761	expected	placeholder	the surgeons that the dancer admires swim	7
7522	obj_rel_across_anim	7522	3761	unexpected	placeholder	the surgeons that the dancer admires swims	7
7523	obj_rel_across_anim	7523	3762	expected	placeholder	the surgeons that the dancer admires smile	7
7524	obj_rel_across_anim	7524	3762	unexpected	placeholder	the surgeons that the dancer admires smiles	7
7525	obj_rel_across_anim	7525	3763	expected	placeholder	the surgeons that the dancer admires are tall	8
7526	obj_rel_across_anim	7526	3763	unexpected	placeholder	the surgeons that the dancer admires is tall	8
7527	obj_rel_across_anim	7527	3764	expected	placeholder	the surgeons that the dancer admires are old	8
7528	obj_rel_across_anim	7528	3764	unexpected	placeholder	the surgeons that the dancer admires is old	8
7529	obj_rel_across_anim	7529	3765	expected	placeholder	the surgeons that the dancer admires are young	8
7530	obj_rel_across_anim	7530	3765	unexpected	placeholder	the surgeons that the dancer admires is young	8
7531	obj_rel_across_anim	7531	3766	expected	placeholder	the surgeons that the dancer admires are short	8
7532	obj_rel_across_anim	7532	3766	unexpected	placeholder	the surgeons that the dancer admires is short	8
7533	obj_rel_across_anim	7533	3767	expected	placeholder	the surgeons that the dancer hates laugh	7
7534	obj_rel_across_anim	7534	3767	unexpected	placeholder	the surgeons that the dancer hates laughs	7
7535	obj_rel_across_anim	7535	3768	expected	placeholder	the surgeons that the dancer hates swim	7
7536	obj_rel_across_anim	7536	3768	unexpected	placeholder	the surgeons that the dancer hates swims	7
7537	obj_rel_across_anim	7537	3769	expected	placeholder	the surgeons that the dancer hates smile	7
7538	obj_rel_across_anim	7538	3769	unexpected	placeholder	the surgeons that the dancer hates smiles	7
7539	obj_rel_across_anim	7539	3770	expected	placeholder	the surgeons that the dancer hates are tall	8
7540	obj_rel_across_anim	7540	3770	unexpected	placeholder	the surgeons that the dancer hates is tall	8
7541	obj_rel_across_anim	7541	3771	expected	placeholder	the surgeons that the dancer hates are old	8
7542	obj_rel_across_anim	7542	3771	unexpected	placeholder	the surgeons that the dancer hates is old	8
7543	obj_rel_across_anim	7543	3772	expected	placeholder	the surgeons that the dancer hates are young	8
7544	obj_rel_across_anim	7544	3772	unexpected	placeholder	the surgeons that the dancer hates is young	8
7545	obj_rel_across_anim	7545	3773	expected	placeholder	the surgeons that the dancer hates are short	8
7546	obj_rel_across_anim	7546	3773	unexpected	placeholder	the surgeons that the dancer hates is short	8
7547	obj_rel_across_anim	7547	3774	expected	placeholder	the surgeons that the dancer loves laugh	7
7548	obj_rel_across_anim	7548	3774	unexpected	placeholder	the surgeons that the dancer loves laughs	7
7549	obj_rel_across_anim	7549	3775	expected	placeholder	the surgeons that the dancer loves swim	7
7550	obj_rel_across_anim	7550	3775	unexpected	placeholder	the surgeons that the dancer loves swims	7
7551	obj_rel_across_anim	7551	3776	expected	placeholder	the surgeons that the dancer loves smile	7
7552	obj_rel_across_anim	7552	3776	unexpected	placeholder	the surgeons that the dancer loves smiles	7
7553	obj_rel_across_anim	7553	3777	expected	placeholder	the surgeons that the dancer loves are tall	8
7554	obj_rel_across_anim	7554	3777	unexpected	placeholder	the surgeons that the dancer loves is tall	8
7555	obj_rel_across_anim	7555	3778	expected	placeholder	the surgeons that the dancer loves are old	8
7556	obj_rel_across_anim	7556	3778	unexpected	placeholder	the surgeons that the dancer loves is old	8
7557	obj_rel_across_anim	7557	3779	expected	placeholder	the surgeons that the dancer loves are young	8
7558	obj_rel_across_anim	7558	3779	unexpected	placeholder	the surgeons that the dancer loves is young	8
7559	obj_rel_across_anim	7559	3780	expected	placeholder	the surgeons that the dancer loves are short	8
7560	obj_rel_across_anim	7560	3780	unexpected	placeholder	the surgeons that the dancer loves is short	8
7561	obj_rel_across_anim	7561	3781	expected	placeholder	the surgeons that the minister likes laugh	7
7562	obj_rel_across_anim	7562	3781	unexpected	placeholder	the surgeons that the minister likes laughs	7
7563	obj_rel_across_anim	7563	3782	expected	placeholder	the surgeons that the minister likes swim	7
7564	obj_rel_across_anim	7564	3782	unexpected	placeholder	the surgeons that the minister likes swims	7
7565	obj_rel_across_anim	7565	3783	expected	placeholder	the surgeons that the minister likes smile	7
7566	obj_rel_across_anim	7566	3783	unexpected	placeholder	the surgeons that the minister likes smiles	7
7567	obj_rel_across_anim	7567	3784	expected	placeholder	the surgeons that the minister likes are tall	8
7568	obj_rel_across_anim	7568	3784	unexpected	placeholder	the surgeons that the minister likes is tall	8
7569	obj_rel_across_anim	7569	3785	expected	placeholder	the surgeons that the minister likes are old	8
7570	obj_rel_across_anim	7570	3785	unexpected	placeholder	the surgeons that the minister likes is old	8
7571	obj_rel_across_anim	7571	3786	expected	placeholder	the surgeons that the minister likes are young	8
7572	obj_rel_across_anim	7572	3786	unexpected	placeholder	the surgeons that the minister likes is young	8
7573	obj_rel_across_anim	7573	3787	expected	placeholder	the surgeons that the minister likes are short	8
7574	obj_rel_across_anim	7574	3787	unexpected	placeholder	the surgeons that the minister likes is short	8
7575	obj_rel_across_anim	7575	3788	expected	placeholder	the surgeons that the minister admires laugh	7
7576	obj_rel_across_anim	7576	3788	unexpected	placeholder	the surgeons that the minister admires laughs	7
7577	obj_rel_across_anim	7577	3789	expected	placeholder	the surgeons that the minister admires swim	7
7578	obj_rel_across_anim	7578	3789	unexpected	placeholder	the surgeons that the minister admires swims	7
7579	obj_rel_across_anim	7579	3790	expected	placeholder	the surgeons that the minister admires smile	7
7580	obj_rel_across_anim	7580	3790	unexpected	placeholder	the surgeons that the minister admires smiles	7
7581	obj_rel_across_anim	7581	3791	expected	placeholder	the surgeons that the minister admires are tall	8
7582	obj_rel_across_anim	7582	3791	unexpected	placeholder	the surgeons that the minister admires is tall	8
7583	obj_rel_across_anim	7583	3792	expected	placeholder	the surgeons that the minister admires are old	8
7584	obj_rel_across_anim	7584	3792	unexpected	placeholder	the surgeons that the minister admires is old	8
7585	obj_rel_across_anim	7585	3793	expected	placeholder	the surgeons that the minister admires are young	8
7586	obj_rel_across_anim	7586	3793	unexpected	placeholder	the surgeons that the minister admires is young	8
7587	obj_rel_across_anim	7587	3794	expected	placeholder	the surgeons that the minister admires are short	8
7588	obj_rel_across_anim	7588	3794	unexpected	placeholder	the surgeons that the minister admires is short	8
7589	obj_rel_across_anim	7589	3795	expected	placeholder	the surgeons that the minister hates laugh	7
7590	obj_rel_across_anim	7590	3795	unexpected	placeholder	the surgeons that the minister hates laughs	7
7591	obj_rel_across_anim	7591	3796	expected	placeholder	the surgeons that the minister hates swim	7
7592	obj_rel_across_anim	7592	3796	unexpected	placeholder	the surgeons that the minister hates swims	7
7593	obj_rel_across_anim	7593	3797	expected	placeholder	the surgeons that the minister hates smile	7
7594	obj_rel_across_anim	7594	3797	unexpected	placeholder	the surgeons that the minister hates smiles	7
7595	obj_rel_across_anim	7595	3798	expected	placeholder	the surgeons that the minister hates are tall	8
7596	obj_rel_across_anim	7596	3798	unexpected	placeholder	the surgeons that the minister hates is tall	8
7597	obj_rel_across_anim	7597	3799	expected	placeholder	the surgeons that the minister hates are old	8
7598	obj_rel_across_anim	7598	3799	unexpected	placeholder	the surgeons that the minister hates is old	8
7599	obj_rel_across_anim	7599	3800	expected	placeholder	the surgeons that the minister hates are young	8
7600	obj_rel_across_anim	7600	3800	unexpected	placeholder	the surgeons that the minister hates is young	8
7601	obj_rel_across_anim	7601	3801	expected	placeholder	the surgeons that the minister hates are short	8
7602	obj_rel_across_anim	7602	3801	unexpected	placeholder	the surgeons that the minister hates is short	8
7603	obj_rel_across_anim	7603	3802	expected	placeholder	the surgeons that the minister loves laugh	7
7604	obj_rel_across_anim	7604	3802	unexpected	placeholder	the surgeons that the minister loves laughs	7
7605	obj_rel_across_anim	7605	3803	expected	placeholder	the surgeons that the minister loves swim	7
7606	obj_rel_across_anim	7606	3803	unexpected	placeholder	the surgeons that the minister loves swims	7
7607	obj_rel_across_anim	7607	3804	expected	placeholder	the surgeons that the minister loves smile	7
7608	obj_rel_across_anim	7608	3804	unexpected	placeholder	the surgeons that the minister loves smiles	7
7609	obj_rel_across_anim	7609	3805	expected	placeholder	the surgeons that the minister loves are tall	8
7610	obj_rel_across_anim	7610	3805	unexpected	placeholder	the surgeons that the minister loves is tall	8
7611	obj_rel_across_anim	7611	3806	expected	placeholder	the surgeons that the minister loves are old	8
7612	obj_rel_across_anim	7612	3806	unexpected	placeholder	the surgeons that the minister loves is old	8
7613	obj_rel_across_anim	7613	3807	expected	placeholder	the surgeons that the minister loves are young	8
7614	obj_rel_across_anim	7614	3807	unexpected	placeholder	the surgeons that the minister loves is young	8
7615	obj_rel_across_anim	7615	3808	expected	placeholder	the surgeons that the minister loves are short	8
7616	obj_rel_across_anim	7616	3808	unexpected	placeholder	the surgeons that the minister loves is short	8
7617	obj_rel_across_anim	7617	3809	expected	placeholder	the surgeons that the taxi driver likes laugh	8
7618	obj_rel_across_anim	7618	3809	unexpected	placeholder	the surgeons that the taxi driver likes laughs	8
7619	obj_rel_across_anim	7619	3810	expected	placeholder	the surgeons that the taxi driver likes swim	8
7620	obj_rel_across_anim	7620	3810	unexpected	placeholder	the surgeons that the taxi driver likes swims	8
7621	obj_rel_across_anim	7621	3811	expected	placeholder	the surgeons that the taxi driver likes smile	8
7622	obj_rel_across_anim	7622	3811	unexpected	placeholder	the surgeons that the taxi driver likes smiles	8
7623	obj_rel_across_anim	7623	3812	expected	placeholder	the surgeons that the taxi driver likes are tall	9
7624	obj_rel_across_anim	7624	3812	unexpected	placeholder	the surgeons that the taxi driver likes is tall	9
7625	obj_rel_across_anim	7625	3813	expected	placeholder	the surgeons that the taxi driver likes are old	9
7626	obj_rel_across_anim	7626	3813	unexpected	placeholder	the surgeons that the taxi driver likes is old	9
7627	obj_rel_across_anim	7627	3814	expected	placeholder	the surgeons that the taxi driver likes are young	9
7628	obj_rel_across_anim	7628	3814	unexpected	placeholder	the surgeons that the taxi driver likes is young	9
7629	obj_rel_across_anim	7629	3815	expected	placeholder	the surgeons that the taxi driver likes are short	9
7630	obj_rel_across_anim	7630	3815	unexpected	placeholder	the surgeons that the taxi driver likes is short	9
7631	obj_rel_across_anim	7631	3816	expected	placeholder	the surgeons that the taxi driver admires laugh	8
7632	obj_rel_across_anim	7632	3816	unexpected	placeholder	the surgeons that the taxi driver admires laughs	8
7633	obj_rel_across_anim	7633	3817	expected	placeholder	the surgeons that the taxi driver admires swim	8
7634	obj_rel_across_anim	7634	3817	unexpected	placeholder	the surgeons that the taxi driver admires swims	8
7635	obj_rel_across_anim	7635	3818	expected	placeholder	the surgeons that the taxi driver admires smile	8
7636	obj_rel_across_anim	7636	3818	unexpected	placeholder	the surgeons that the taxi driver admires smiles	8
7637	obj_rel_across_anim	7637	3819	expected	placeholder	the surgeons that the taxi driver admires are tall	9
7638	obj_rel_across_anim	7638	3819	unexpected	placeholder	the surgeons that the taxi driver admires is tall	9
7639	obj_rel_across_anim	7639	3820	expected	placeholder	the surgeons that the taxi driver admires are old	9
7640	obj_rel_across_anim	7640	3820	unexpected	placeholder	the surgeons that the taxi driver admires is old	9
7641	obj_rel_across_anim	7641	3821	expected	placeholder	the surgeons that the taxi driver admires are young	9
7642	obj_rel_across_anim	7642	3821	unexpected	placeholder	the surgeons that the taxi driver admires is young	9
7643	obj_rel_across_anim	7643	3822	expected	placeholder	the surgeons that the taxi driver admires are short	9
7644	obj_rel_across_anim	7644	3822	unexpected	placeholder	the surgeons that the taxi driver admires is short	9
7645	obj_rel_across_anim	7645	3823	expected	placeholder	the surgeons that the taxi driver hates laugh	8
7646	obj_rel_across_anim	7646	3823	unexpected	placeholder	the surgeons that the taxi driver hates laughs	8
7647	obj_rel_across_anim	7647	3824	expected	placeholder	the surgeons that the taxi driver hates swim	8
7648	obj_rel_across_anim	7648	3824	unexpected	placeholder	the surgeons that the taxi driver hates swims	8
7649	obj_rel_across_anim	7649	3825	expected	placeholder	the surgeons that the taxi driver hates smile	8
7650	obj_rel_across_anim	7650	3825	unexpected	placeholder	the surgeons that the taxi driver hates smiles	8
7651	obj_rel_across_anim	7651	3826	expected	placeholder	the surgeons that the taxi driver hates are tall	9
7652	obj_rel_across_anim	7652	3826	unexpected	placeholder	the surgeons that the taxi driver hates is tall	9
7653	obj_rel_across_anim	7653	3827	expected	placeholder	the surgeons that the taxi driver hates are old	9
7654	obj_rel_across_anim	7654	3827	unexpected	placeholder	the surgeons that the taxi driver hates is old	9
7655	obj_rel_across_anim	7655	3828	expected	placeholder	the surgeons that the taxi driver hates are young	9
7656	obj_rel_across_anim	7656	3828	unexpected	placeholder	the surgeons that the taxi driver hates is young	9
7657	obj_rel_across_anim	7657	3829	expected	placeholder	the surgeons that the taxi driver hates are short	9
7658	obj_rel_across_anim	7658	3829	unexpected	placeholder	the surgeons that the taxi driver hates is short	9
7659	obj_rel_across_anim	7659	3830	expected	placeholder	the surgeons that the taxi driver loves laugh	8
7660	obj_rel_across_anim	7660	3830	unexpected	placeholder	the surgeons that the taxi driver loves laughs	8
7661	obj_rel_across_anim	7661	3831	expected	placeholder	the surgeons that the taxi driver loves swim	8
7662	obj_rel_across_anim	7662	3831	unexpected	placeholder	the surgeons that the taxi driver loves swims	8
7663	obj_rel_across_anim	7663	3832	expected	placeholder	the surgeons that the taxi driver loves smile	8
7664	obj_rel_across_anim	7664	3832	unexpected	placeholder	the surgeons that the taxi driver loves smiles	8
7665	obj_rel_across_anim	7665	3833	expected	placeholder	the surgeons that the taxi driver loves are tall	9
7666	obj_rel_across_anim	7666	3833	unexpected	placeholder	the surgeons that the taxi driver loves is tall	9
7667	obj_rel_across_anim	7667	3834	expected	placeholder	the surgeons that the taxi driver loves are old	9
7668	obj_rel_across_anim	7668	3834	unexpected	placeholder	the surgeons that the taxi driver loves is old	9
7669	obj_rel_across_anim	7669	3835	expected	placeholder	the surgeons that the taxi driver loves are young	9
7670	obj_rel_across_anim	7670	3835	unexpected	placeholder	the surgeons that the taxi driver loves is young	9
7671	obj_rel_across_anim	7671	3836	expected	placeholder	the surgeons that the taxi driver loves are short	9
7672	obj_rel_across_anim	7672	3836	unexpected	placeholder	the surgeons that the taxi driver loves is short	9
7673	obj_rel_across_anim	7673	3837	expected	placeholder	the surgeons that the assistant likes laugh	7
7674	obj_rel_across_anim	7674	3837	unexpected	placeholder	the surgeons that the assistant likes laughs	7
7675	obj_rel_across_anim	7675	3838	expected	placeholder	the surgeons that the assistant likes swim	7
7676	obj_rel_across_anim	7676	3838	unexpected	placeholder	the surgeons that the assistant likes swims	7
7677	obj_rel_across_anim	7677	3839	expected	placeholder	the surgeons that the assistant likes smile	7
7678	obj_rel_across_anim	7678	3839	unexpected	placeholder	the surgeons that the assistant likes smiles	7
7679	obj_rel_across_anim	7679	3840	expected	placeholder	the surgeons that the assistant likes are tall	8
7680	obj_rel_across_anim	7680	3840	unexpected	placeholder	the surgeons that the assistant likes is tall	8
7681	obj_rel_across_anim	7681	3841	expected	placeholder	the surgeons that the assistant likes are old	8
7682	obj_rel_across_anim	7682	3841	unexpected	placeholder	the surgeons that the assistant likes is old	8
7683	obj_rel_across_anim	7683	3842	expected	placeholder	the surgeons that the assistant likes are young	8
7684	obj_rel_across_anim	7684	3842	unexpected	placeholder	the surgeons that the assistant likes is young	8
7685	obj_rel_across_anim	7685	3843	expected	placeholder	the surgeons that the assistant likes are short	8
7686	obj_rel_across_anim	7686	3843	unexpected	placeholder	the surgeons that the assistant likes is short	8
7687	obj_rel_across_anim	7687	3844	expected	placeholder	the surgeons that the assistant admires laugh	7
7688	obj_rel_across_anim	7688	3844	unexpected	placeholder	the surgeons that the assistant admires laughs	7
7689	obj_rel_across_anim	7689	3845	expected	placeholder	the surgeons that the assistant admires swim	7
7690	obj_rel_across_anim	7690	3845	unexpected	placeholder	the surgeons that the assistant admires swims	7
7691	obj_rel_across_anim	7691	3846	expected	placeholder	the surgeons that the assistant admires smile	7
7692	obj_rel_across_anim	7692	3846	unexpected	placeholder	the surgeons that the assistant admires smiles	7
7693	obj_rel_across_anim	7693	3847	expected	placeholder	the surgeons that the assistant admires are tall	8
7694	obj_rel_across_anim	7694	3847	unexpected	placeholder	the surgeons that the assistant admires is tall	8
7695	obj_rel_across_anim	7695	3848	expected	placeholder	the surgeons that the assistant admires are old	8
7696	obj_rel_across_anim	7696	3848	unexpected	placeholder	the surgeons that the assistant admires is old	8
7697	obj_rel_across_anim	7697	3849	expected	placeholder	the surgeons that the assistant admires are young	8
7698	obj_rel_across_anim	7698	3849	unexpected	placeholder	the surgeons that the assistant admires is young	8
7699	obj_rel_across_anim	7699	3850	expected	placeholder	the surgeons that the assistant admires are short	8
7700	obj_rel_across_anim	7700	3850	unexpected	placeholder	the surgeons that the assistant admires is short	8
7701	obj_rel_across_anim	7701	3851	expected	placeholder	the surgeons that the assistant hates laugh	7
7702	obj_rel_across_anim	7702	3851	unexpected	placeholder	the surgeons that the assistant hates laughs	7
7703	obj_rel_across_anim	7703	3852	expected	placeholder	the surgeons that the assistant hates swim	7
7704	obj_rel_across_anim	7704	3852	unexpected	placeholder	the surgeons that the assistant hates swims	7
7705	obj_rel_across_anim	7705	3853	expected	placeholder	the surgeons that the assistant hates smile	7
7706	obj_rel_across_anim	7706	3853	unexpected	placeholder	the surgeons that the assistant hates smiles	7
7707	obj_rel_across_anim	7707	3854	expected	placeholder	the surgeons that the assistant hates are tall	8
7708	obj_rel_across_anim	7708	3854	unexpected	placeholder	the surgeons that the assistant hates is tall	8
7709	obj_rel_across_anim	7709	3855	expected	placeholder	the surgeons that the assistant hates are old	8
7710	obj_rel_across_anim	7710	3855	unexpected	placeholder	the surgeons that the assistant hates is old	8
7711	obj_rel_across_anim	7711	3856	expected	placeholder	the surgeons that the assistant hates are young	8
7712	obj_rel_across_anim	7712	3856	unexpected	placeholder	the surgeons that the assistant hates is young	8
7713	obj_rel_across_anim	7713	3857	expected	placeholder	the surgeons that the assistant hates are short	8
7714	obj_rel_across_anim	7714	3857	unexpected	placeholder	the surgeons that the assistant hates is short	8
7715	obj_rel_across_anim	7715	3858	expected	placeholder	the surgeons that the assistant loves laugh	7
7716	obj_rel_across_anim	7716	3858	unexpected	placeholder	the surgeons that the assistant loves laughs	7
7717	obj_rel_across_anim	7717	3859	expected	placeholder	the surgeons that the assistant loves swim	7
7718	obj_rel_across_anim	7718	3859	unexpected	placeholder	the surgeons that the assistant loves swims	7
7719	obj_rel_across_anim	7719	3860	expected	placeholder	the surgeons that the assistant loves smile	7
7720	obj_rel_across_anim	7720	3860	unexpected	placeholder	the surgeons that the assistant loves smiles	7
7721	obj_rel_across_anim	7721	3861	expected	placeholder	the surgeons that the assistant loves are tall	8
7722	obj_rel_across_anim	7722	3861	unexpected	placeholder	the surgeons that the assistant loves is tall	8
7723	obj_rel_across_anim	7723	3862	expected	placeholder	the surgeons that the assistant loves are old	8
7724	obj_rel_across_anim	7724	3862	unexpected	placeholder	the surgeons that the assistant loves is old	8
7725	obj_rel_across_anim	7725	3863	expected	placeholder	the surgeons that the assistant loves are young	8
7726	obj_rel_across_anim	7726	3863	unexpected	placeholder	the surgeons that the assistant loves is young	8
7727	obj_rel_across_anim	7727	3864	expected	placeholder	the surgeons that the assistant loves are short	8
7728	obj_rel_across_anim	7728	3864	unexpected	placeholder	the surgeons that the assistant loves is short	8
7729	obj_rel_across_anim	7729	3865	expected	placeholder	the surgeons that the executive likes laugh	7
7730	obj_rel_across_anim	7730	3865	unexpected	placeholder	the surgeons that the executive likes laughs	7
7731	obj_rel_across_anim	7731	3866	expected	placeholder	the surgeons that the executive likes swim	7
7732	obj_rel_across_anim	7732	3866	unexpected	placeholder	the surgeons that the executive likes swims	7
7733	obj_rel_across_anim	7733	3867	expected	placeholder	the surgeons that the executive likes smile	7
7734	obj_rel_across_anim	7734	3867	unexpected	placeholder	the surgeons that the executive likes smiles	7
7735	obj_rel_across_anim	7735	3868	expected	placeholder	the surgeons that the executive likes are tall	8
7736	obj_rel_across_anim	7736	3868	unexpected	placeholder	the surgeons that the executive likes is tall	8
7737	obj_rel_across_anim	7737	3869	expected	placeholder	the surgeons that the executive likes are old	8
7738	obj_rel_across_anim	7738	3869	unexpected	placeholder	the surgeons that the executive likes is old	8
7739	obj_rel_across_anim	7739	3870	expected	placeholder	the surgeons that the executive likes are young	8
7740	obj_rel_across_anim	7740	3870	unexpected	placeholder	the surgeons that the executive likes is young	8
7741	obj_rel_across_anim	7741	3871	expected	placeholder	the surgeons that the executive likes are short	8
7742	obj_rel_across_anim	7742	3871	unexpected	placeholder	the surgeons that the executive likes is short	8
7743	obj_rel_across_anim	7743	3872	expected	placeholder	the surgeons that the executive admires laugh	7
7744	obj_rel_across_anim	7744	3872	unexpected	placeholder	the surgeons that the executive admires laughs	7
7745	obj_rel_across_anim	7745	3873	expected	placeholder	the surgeons that the executive admires swim	7
7746	obj_rel_across_anim	7746	3873	unexpected	placeholder	the surgeons that the executive admires swims	7
7747	obj_rel_across_anim	7747	3874	expected	placeholder	the surgeons that the executive admires smile	7
7748	obj_rel_across_anim	7748	3874	unexpected	placeholder	the surgeons that the executive admires smiles	7
7749	obj_rel_across_anim	7749	3875	expected	placeholder	the surgeons that the executive admires are tall	8
7750	obj_rel_across_anim	7750	3875	unexpected	placeholder	the surgeons that the executive admires is tall	8
7751	obj_rel_across_anim	7751	3876	expected	placeholder	the surgeons that the executive admires are old	8
7752	obj_rel_across_anim	7752	3876	unexpected	placeholder	the surgeons that the executive admires is old	8
7753	obj_rel_across_anim	7753	3877	expected	placeholder	the surgeons that the executive admires are young	8
7754	obj_rel_across_anim	7754	3877	unexpected	placeholder	the surgeons that the executive admires is young	8
7755	obj_rel_across_anim	7755	3878	expected	placeholder	the surgeons that the executive admires are short	8
7756	obj_rel_across_anim	7756	3878	unexpected	placeholder	the surgeons that the executive admires is short	8
7757	obj_rel_across_anim	7757	3879	expected	placeholder	the surgeons that the executive hates laugh	7
7758	obj_rel_across_anim	7758	3879	unexpected	placeholder	the surgeons that the executive hates laughs	7
7759	obj_rel_across_anim	7759	3880	expected	placeholder	the surgeons that the executive hates swim	7
7760	obj_rel_across_anim	7760	3880	unexpected	placeholder	the surgeons that the executive hates swims	7
7761	obj_rel_across_anim	7761	3881	expected	placeholder	the surgeons that the executive hates smile	7
7762	obj_rel_across_anim	7762	3881	unexpected	placeholder	the surgeons that the executive hates smiles	7
7763	obj_rel_across_anim	7763	3882	expected	placeholder	the surgeons that the executive hates are tall	8
7764	obj_rel_across_anim	7764	3882	unexpected	placeholder	the surgeons that the executive hates is tall	8
7765	obj_rel_across_anim	7765	3883	expected	placeholder	the surgeons that the executive hates are old	8
7766	obj_rel_across_anim	7766	3883	unexpected	placeholder	the surgeons that the executive hates is old	8
7767	obj_rel_across_anim	7767	3884	expected	placeholder	the surgeons that the executive hates are young	8
7768	obj_rel_across_anim	7768	3884	unexpected	placeholder	the surgeons that the executive hates is young	8
7769	obj_rel_across_anim	7769	3885	expected	placeholder	the surgeons that the executive hates are short	8
7770	obj_rel_across_anim	7770	3885	unexpected	placeholder	the surgeons that the executive hates is short	8
7771	obj_rel_across_anim	7771	3886	expected	placeholder	the surgeons that the executive loves laugh	7
7772	obj_rel_across_anim	7772	3886	unexpected	placeholder	the surgeons that the executive loves laughs	7
7773	obj_rel_across_anim	7773	3887	expected	placeholder	the surgeons that the executive loves swim	7
7774	obj_rel_across_anim	7774	3887	unexpected	placeholder	the surgeons that the executive loves swims	7
7775	obj_rel_across_anim	7775	3888	expected	placeholder	the surgeons that the executive loves smile	7
7776	obj_rel_across_anim	7776	3888	unexpected	placeholder	the surgeons that the executive loves smiles	7
7777	obj_rel_across_anim	7777	3889	expected	placeholder	the surgeons that the executive loves are tall	8
7778	obj_rel_across_anim	7778	3889	unexpected	placeholder	the surgeons that the executive loves is tall	8
7779	obj_rel_across_anim	7779	3890	expected	placeholder	the surgeons that the executive loves are old	8
7780	obj_rel_across_anim	7780	3890	unexpected	placeholder	the surgeons that the executive loves is old	8
7781	obj_rel_across_anim	7781	3891	expected	placeholder	the surgeons that the executive loves are young	8
7782	obj_rel_across_anim	7782	3891	unexpected	placeholder	the surgeons that the executive loves is young	8
7783	obj_rel_across_anim	7783	3892	expected	placeholder	the surgeons that the executive loves are short	8
7784	obj_rel_across_anim	7784	3892	unexpected	placeholder	the surgeons that the executive loves is short	8
7785	obj_rel_across_anim	7785	3893	expected	placeholder	the surgeons that the parent likes laugh	7
